cocina,lavanderia,aireacondicionado,total,pct_usodia,pct_usonoche,antiguedad,mora,llamadas0,llamadas1,llamadas2,llamadas3,Region1,Region2,Region3,usaapp,puntopago
0.759190093,0.210746247,1.911329429,1.41371811,0.495352369,-0.495352369,0.897494599,0,0,1,0,0,1,0,0,1,2
0.398722365,-0.352005625,0.633315864,0.17224363,0.458350153,-0.458350153,0.797331145,0,0,1,0,0,0,0,1,1,3
-0.412330022,0.383900669,0.031897715,0.17224363,0.606359018,-0.606359018,-0.304466852,0,0,0,1,0,0,1,0,1,3
2.201061003,-0.352005625,1.084379475,1.121606468,0.236336855,-0.236336855,0.697167691,0,0,0,1,0,1,0,0,0,1
0.488839297,-0.828180286,0.182252252,-0.411979655,0.939378964,-0.939378964,-0.604957215,0,0,1,0,0,1,0,0,1,4
-0.682680818,1.422827203,-1.095761314,0.391327362,0.310341288,-0.310341288,1.498475324,0,0,1,0,0,1,0,0,0,3
-1.133265477,1.812424653,-1.020584045,0.573897138,0.310341288,-0.310341288,0.697167691,0,0,1,0,0,0,1,0,0,3
-1.493733205,-1.996972636,-1.396470388,-2.967956526,-1.428762876,1.428762876,0.597004236,0,0,0,0,1,0,1,0,1,1
-0.141979226,-0.135562597,-0.193634091,-0.265923834,-1.798785038,1.798785038,1.298148416,1,0,0,1,0,1,0,0,0,1
1.11965782,0.037591825,-0.419165896,0.281785496,0.38434572,-0.38434572,0.597004236,0,1,0,0,0,0,0,1,0,4
0.759190093,0.340612064,0.107074984,0.646925049,-1.835787254,1.835787254,0.096186965,0,0,0,0,1,0,1,0,0,3
0.398722365,0.167457642,0.407784058,0.500869228,0.532354585,-0.532354585,-0.604957215,0,0,0,1,0,0,1,0,0,2
-0.77279775,1.466115808,-1.020584045,0.427841317,0.569356802,-0.569356802,0.396677328,0,0,1,0,0,0,1,0,0,1
0.759190093,-0.828180286,0.858847669,0.026187809,0.347343504,-0.347343504,0.296513874,0,0,0,1,0,0,1,0,1,2
-0.953031613,1.379538597,-1.471647656,0.062701764,0.532354585,-0.532354585,1.39831187,0,1,0,0,0,1,0,0,1,3
0.218488501,-1.001334708,0.558138595,-0.485007565,0.828372315,-0.828372315,-1.706755211,0,0,1,0,0,0,1,0,0,1
-0.77279775,1.422827203,-1.321293119,0.245271541,-1.761782822,1.761782822,-0.204303398,0,1,0,0,0,0,1,0,0,1
0.038254638,-0.655025864,0.332606789,-0.3754657,0.421347937,-0.421347937,1.298148416,0,0,1,0,0,0,1,0,0,1
-1.854200932,-1.867106819,-1.170938582,-2.894928615,-1.280754011,1.280754011,-0.705120669,0,0,0,1,0,0,1,0,0,3
0.128371569,0.427189275,1.911329429,1.340690199,0.347343504,-0.347343504,-0.003976489,0,1,0,0,0,1,0,0,0,1
0.218488501,-0.611737258,0.558138595,-0.156381968,1.087387829,-1.087387829,-1.90708212,0,0,1,0,0,0,1,0,1,2
0.669073161,0.037591825,1.986506698,1.267662289,0.38434572,-0.38434572,0.196350419,0,0,1,0,0,1,0,0,0,2
0.669073161,-0.78489168,1.009202206,0.099215719,0.97638118,-0.97638118,-1.406264848,0,0,1,0,0,0,0,1,0,3
-0.141979226,0.340612064,-0.419165896,0.026187809,0.273339072,-0.273339072,-0.204303398,0,1,0,0,0,0,0,1,0,1
1.299891684,-0.698314469,1.159556744,0.500869228,0.495352369,-0.495352369,-0.204303398,0,0,0,1,0,0,1,0,0,2
0.578956229,-0.611737258,1.009202206,0.208757585,0.495352369,-0.495352369,0.296513874,0,0,1,0,0,1,0,0,1,3
1.11965782,-0.352005625,0.031897715,0.17224363,0.38434572,-0.38434572,1.097821507,0,0,1,0,0,1,0,0,1,2
0.759190093,-0.438582836,0.257429521,0.062701764,0.97638118,-0.97638118,-1.806918665,0,0,1,0,0,0,1,0,1,1
0.849307025,0.340612064,1.685797624,1.450232065,0.532354585,-0.532354585,-0.304466852,1,1,0,0,0,0,1,0,1,1
-1.673967069,-1.520797975,-1.246115851,-2.566303017,-1.391760659,1.391760659,1.298148416,0,0,0,0,1,0,1,0,0,1
0.308605433,-0.958046103,1.084379475,-0.156381968,0.495352369,-0.495352369,0.597004236,0,0,0,1,0,0,1,0,1,1
-0.502446954,1.725847442,-1.170938582,0.683439004,0.421347937,-0.421347937,-0.905447577,0,1,0,0,0,0,1,0,1,1
-0.051862294,-0.958046103,0.031897715,-0.813633163,0.97638118,-0.97638118,-1.606591757,0,0,1,0,0,1,0,0,0,1
-0.141979226,-1.001334708,0.633315864,-0.594549431,0.495352369,-0.495352369,-0.304466852,0,0,1,0,0,0,1,0,1,1
-0.592563886,0.513766486,1.911329429,1.121606468,0.532354585,-0.532354585,0.096186965,0,0,1,0,0,1,0,0,1,1
-1.133265477,1.725847442,-1.396470388,0.318299451,0.421347937,-0.421347937,0.496840782,0,0,1,0,0,1,0,0,0,3
1.209774752,-0.39529423,0.257429521,0.281785496,0.421347937,-0.421347937,1.498475324,0,0,1,0,0,1,0,0,1,4
-0.77279775,1.379538597,-1.020584045,0.354813406,0.310341288,-0.310341288,1.197984962,1,1,0,0,0,1,0,0,0,1
0.759190093,-0.178851203,-0.569520434,-0.119868012,0.97638118,-0.97638118,-1.706755211,0,0,0,1,0,0,1,0,0,2
-1.043148545,1.163095569,-1.396470388,-0.119868012,0.532354585,-0.532354585,-2.107409028,0,0,1,0,0,0,1,0,1,1
-0.141979226,0.340612064,-0.419165896,0.026187809,0.273339072,-0.273339072,-0.204303398,0,1,0,0,0,0,0,1,0,1
1.029540889,-0.741603075,0.482961326,0.026187809,0.273339072,-0.273339072,0.496840782,0,0,0,1,0,0,0,1,0,2
2.020827139,-0.481871442,-0.343988628,0.245271541,0.828372315,-0.828372315,-0.805284123,0,0,1,0,0,1,0,0,0,1
-1.403616273,-1.304354947,-1.170938582,-2.23767742,-1.576771741,1.576771741,-2.007245574,1,0,0,1,0,0,1,0,0,1
0.849307025,-0.914757497,0.407784058,-0.229409878,0.236336855,-0.236336855,-0.304466852,0,0,1,0,0,0,1,0,1,4
0.669073161,-0.265428414,0.257429521,0.17224363,0.939378964,-0.939378964,-1.90708212,0,0,1,0,0,1,0,0,1,3
-0.682680818,1.899001864,-1.471647656,0.610411094,0.421347937,-0.421347937,0.396677328,0,1,0,0,0,0,1,0,0,1
0.488839297,-0.741603075,0.182252252,-0.338951744,1.050385613,-1.050385613,-1.90708212,0,0,1,0,0,0,1,0,1,2
-0.592563886,0.080880431,0.257429521,-0.046840102,0.606359018,-0.606359018,-0.204303398,0,0,1,0,0,0,0,1,0,2
-0.592563886,0.470477881,1.309911281,0.79298087,0.606359018,-0.606359018,0.697167691,0,1,0,0,0,1,0,0,0,1
-1.043148545,1.682558836,-1.246115851,0.391327362,-1.798785038,1.798785038,0.496840782,0,1,0,0,0,0,1,0,0,2
-0.77279775,1.379538597,-1.020584045,0.354813406,0.310341288,-0.310341288,1.197984962,1,1,0,0,0,1,0,0,0,1
-0.77279775,1.639270231,-1.396470388,0.391327362,-1.650776173,1.650776173,-0.304466852,0,1,0,0,0,0,1,0,1,1
0.759190093,0.254034853,1.836152161,1.41371811,0.347343504,-0.347343504,1.39831187,0,1,0,0,0,1,0,0,1,3
1.029540889,-0.655025864,1.234734012,0.464355272,0.236336855,-0.236336855,1.097821507,0,0,1,0,0,0,1,0,0,1
-1.673967069,-1.737241003,-1.396470388,-2.821900704,-1.428762876,1.428762876,-1.105774486,0,0,0,1,0,0,1,0,0,1
0.308605433,0.210746247,1.911329429,1.231148334,0.458350153,-0.458350153,0.096186965,0,0,1,0,0,1,0,0,0,3
-0.862914681,1.682558836,-1.020584045,0.573897138,-1.613773957,1.613773957,0.897494599,0,1,0,0,0,0,1,0,0,2
-0.592563886,0.080880431,0.257429521,-0.046840102,0.606359018,-0.606359018,-0.204303398,0,0,1,0,0,0,0,1,0,2
0.578956229,-0.871468892,0.332606789,-0.338951744,0.495352369,-0.495352369,0.296513874,0,0,0,1,0,0,1,0,0,1
0.669073161,-0.092273992,-0.343988628,0.026187809,0.38434572,-0.38434572,0.396677328,0,1,0,0,0,0,0,1,1,3
0.759190093,0.254034853,1.760974892,1.377204155,1.013383396,-1.013383396,-1.506428303,0,0,0,1,0,0,1,0,0,1
1.299891684,-0.698314469,0.332606789,0.099215719,0.458350153,-0.458350153,1.498475324,0,0,1,0,0,1,0,0,0,1
-1.043148545,1.422827203,-1.321293119,0.135729675,0.532354585,-0.532354585,-0.604957215,0,0,1,0,0,1,0,0,1,1
-1.583850137,-1.520797975,-1.095761314,-2.456761152,-1.354758443,1.354758443,-1.806918665,1,0,0,0,1,0,1,0,0,1
-1.764084,-1.737241003,-1.095761314,-2.712358839,-1.539769524,1.539769524,0.096186965,0,0,0,1,0,1,0,0,0,3
0.398722365,-0.958046103,1.159556744,-0.083354057,0.97638118,-0.97638118,-1.105774486,0,0,1,0,0,0,0,1,1,1
1.209774752,0.513766486,-0.419165896,0.719952959,0.606359018,-0.606359018,1.39831187,0,1,0,0,0,0,1,0,1,1
-0.32221309,0.383900669,0.858847669,0.610411094,0.273339072,-0.273339072,0.797331145,0,0,1,0,0,0,0,1,1,3
-0.592563886,0.037591825,0.482961326,0.026187809,-1.650776173,1.650776173,0.597004236,1,0,0,1,0,1,0,0,0,3
0.308605433,0.210746247,0.482961326,0.537383183,-1.650776173,1.650776173,0.296513874,1,0,0,0,1,0,1,0,0,1
0.578956229,-0.265428414,0.934024938,0.464355272,0.97638118,-0.97638118,-0.705120669,0,0,1,0,0,0,0,1,0,1
0.398722365,-0.048985386,0.257429521,0.245271541,-1.650776173,1.650776173,-0.805284123,0,0,0,1,0,0,1,0,0,1
-0.77279775,1.422827203,-1.321293119,0.245271541,-1.761782822,1.761782822,-0.204303398,0,1,0,0,0,0,1,0,0,1
1.029540889,0.513766486,1.309911281,1.486746021,0.569356802,-0.569356802,0.697167691,0,1,0,0,0,0,1,0,1,1
0.669073161,-0.352005625,0.257429521,0.099215719,0.495352369,-0.495352369,0.196350419,0,0,0,1,0,0,1,0,0,3
-0.77279775,1.163095569,-1.396470388,-0.010326147,0.495352369,-0.495352369,0.597004236,0,1,0,0,0,0,0,1,0,2
-0.051862294,-0.914757497,0.482961326,-0.558035476,0.569356802,-0.569356802,0.597004236,0,0,1,0,0,0,1,0,0,3
-1.313499341,1.725847442,-1.020584045,0.427841317,0.458350153,-0.458350153,-0.104139943,0,1,0,0,0,0,0,1,0,2
1.750476344,-0.39529423,-0.343988628,0.208757585,-1.798785038,1.798785038,-0.304466852,0,0,0,1,0,0,1,0,1,1
0.669073161,-0.135562597,1.535443087,0.902522736,0.495352369,-0.495352369,0.597004236,0,0,1,0,0,0,1,0,1,1
0.128371569,-0.828180286,0.858847669,-0.229409878,0.97638118,-0.97638118,-1.406264848,0,0,1,0,0,1,0,0,0,3
1.029540889,-0.438582836,0.257429521,0.17224363,1.013383396,-1.013383396,-1.90708212,0,0,1,0,0,1,0,0,0,2
-0.141979226,-0.438582836,0.633315864,-0.119868012,0.828372315,-0.828372315,-0.304466852,0,0,0,1,0,0,0,1,0,1
0.398722365,-1.001334708,0.107074984,-0.631063387,0.569356802,-0.569356802,1.298148416,0,0,1,0,0,0,1,0,1,1
1.209774752,0.080880431,1.385088549,1.231148334,0.865374532,-0.865374532,-0.905447577,0,0,0,1,0,0,0,1,0,1
-1.493733205,-1.434220764,-1.020584045,-2.31070533,-1.576771741,1.576771741,-0.705120669,1,0,0,0,1,0,0,1,0,1
0.939423957,0.254034853,-0.644697702,0.281785496,0.421347937,-0.421347937,0.396677328,0,1,0,0,0,0,0,1,0,3
1.029540889,-0.352005625,0.107074984,0.17224363,0.347343504,-0.347343504,0.496840782,0,0,0,1,0,1,0,0,1,1
1.11965782,-0.958046103,0.633315864,-0.046840102,0.532354585,-0.532354585,0.296513874,0,0,1,0,0,1,0,0,0,4
-1.854200932,-1.520797975,-1.170938582,-2.602816973,-1.354758443,1.354758443,-0.604957215,0,0,0,0,1,0,1,0,0,4
0.669073161,-0.698314469,1.159556744,0.245271541,0.939378964,-0.939378964,-1.806918665,0,0,0,1,0,0,1,0,0,3
-0.051862294,-0.958046103,0.031897715,-0.813633163,0.97638118,-0.97638118,-1.606591757,0,0,1,0,0,1,0,0,0,1
-1.673967069,-1.780529608,-1.170938582,-2.748872794,-1.502767308,1.502767308,-0.404630306,0,0,0,1,0,0,1,0,0,1
0.218488501,-0.352005625,0.934024938,0.245271541,0.347343504,-0.347343504,1.298148416,0,0,0,1,0,1,0,0,1,3
0.308605433,0.210746247,1.911329429,1.231148334,0.458350153,-0.458350153,0.096186965,0,0,1,0,0,1,0,0,0,3
-0.32221309,0.124169036,-0.268811359,-0.156381968,0.273339072,-0.273339072,-0.204303398,0,0,1,0,0,0,1,0,1,2
0.849307025,0.340612064,1.685797624,1.450232065,0.532354585,-0.532354585,-0.304466852,1,1,0,0,0,0,1,0,1,1
-0.502446954,1.899001864,-1.396470388,0.719952959,-1.872789471,1.872789471,-0.705120669,0,1,0,0,0,0,1,0,0,1
0.398722365,0.340612064,1.309911281,1.085092512,0.273339072,-0.273339072,0.697167691,0,1,0,0,0,1,0,0,0,1
-0.682680818,0.167457642,0.708493132,0.208757585,0.532354585,-0.532354585,-0.003976489,0,0,1,0,0,0,1,0,0,3
-1.133265477,1.725847442,-1.471647656,0.281785496,0.458350153,-0.458350153,0.797331145,1,1,0,0,0,1,0,0,0,3
0.849307025,-0.265428414,0.407784058,0.318299451,0.495352369,-0.495352369,0.997658053,0,0,1,0,0,0,0,1,0,3
0.308605433,-0.698314469,0.332606789,-0.302437789,0.273339072,-0.273339072,0.396677328,0,0,1,0,0,1,0,0,0,2
0.849307025,-0.828180286,0.107074984,-0.302437789,0.38434572,-0.38434572,0.496840782,0,0,1,0,0,0,1,0,0,1
-0.862914681,1.769136047,-1.246115851,0.537383183,0.347343504,-0.347343504,0.296513874,0,0,1,0,0,0,0,1,0,2
-1.854200932,-1.867106819,-1.170938582,-2.894928615,-1.280754011,1.280754011,-0.705120669,0,0,0,1,0,0,1,0,0,3
0.218488501,-0.352005625,0.934024938,0.245271541,0.347343504,-0.347343504,1.298148416,0,0,0,1,0,1,0,0,1,3
0.488839297,-0.958046103,-0.644697702,-0.923175029,0.902376748,-0.902376748,-0.304466852,0,0,1,0,0,0,0,1,0,3
0.488839297,-0.525160047,0.633315864,0.062701764,0.38434572,-0.38434572,0.597004236,0,0,1,0,0,0,0,1,0,3
-0.592563886,-0.092273992,1.234734012,0.281785496,0.310341288,-0.310341288,-0.003976489,0,1,0,0,0,0,1,0,1,1
-0.953031613,1.509404414,-1.471647656,0.17224363,0.310341288,-0.310341288,-1.306101394,0,1,0,0,0,0,1,0,0,3
0.578956229,-0.39529423,1.234734012,0.500869228,1.050385613,-1.050385613,-1.806918665,0,0,0,1,0,0,0,1,0,3
1.209774752,-0.741603075,0.107074984,-0.083354057,0.791370099,-0.791370099,-1.806918665,0,0,0,1,0,0,0,1,0,3
1.209774752,0.383900669,1.385088549,1.486746021,0.273339072,-0.273339072,0.897494599,0,0,1,0,0,1,0,0,0,1
0.128371569,0.513766486,0.708493132,0.829494825,0.347343504,-0.347343504,-0.304466852,0,0,1,0,0,1,0,0,0,2
1.11965782,-0.525160047,0.482961326,0.245271541,1.050385613,-1.050385613,-1.105774486,0,0,1,0,0,1,0,0,1,1
0.578956229,-0.828180286,0.332606789,-0.302437789,0.532354585,-0.532354585,0.797331145,0,0,1,0,0,0,1,0,1,4
0.398722365,-0.00569678,0.783670401,0.537383183,0.38434572,-0.38434572,0.496840782,0,0,0,1,0,0,1,0,0,1
-1.403616273,1.639270231,-1.396470388,0.135729675,0.458350153,-0.458350153,-0.50479376,0,1,0,0,0,1,0,0,1,1
0.398722365,0.167457642,-0.719874971,-0.046840102,0.495352369,-0.495352369,1.298148416,0,1,0,0,0,0,0,1,0,3
0.128371569,-0.092273992,0.482961326,0.208757585,-1.835787254,1.835787254,1.498475324,1,0,0,1,0,0,0,1,0,1
0.669073161,0.037591825,1.986506698,1.267662289,0.38434572,-0.38434572,0.196350419,0,0,1,0,0,1,0,0,0,2
-1.944317864,-1.996972636,-1.095761314,-3.004470481,-1.539769524,1.539769524,-0.705120669,0,0,0,1,0,0,1,0,0,2
0.398722365,0.427189275,1.385088549,1.194634378,1.124390045,-1.124390045,-2.007245574,0,0,1,0,0,1,0,0,0,1
2.381294867,-0.525160047,1.234734012,1.121606468,0.865374532,-0.865374532,-1.706755211,0,0,0,1,0,0,1,0,0,1
1.209774752,-0.39529423,0.257429521,0.281785496,0.421347937,-0.421347937,1.498475324,0,0,1,0,0,1,0,0,1,4
0.398722365,-0.00569678,0.783670401,0.537383183,0.38434572,-0.38434572,0.496840782,0,0,0,1,0,0,1,0,0,1
0.759190093,-0.092273992,1.460265818,0.939036691,0.532354585,-0.532354585,0.697167691,0,0,1,0,0,0,1,0,1,1
-1.313499341,1.466115808,-1.095761314,0.17224363,0.569356802,-0.569356802,-1.406264848,0,1,0,0,0,1,0,0,0,1
-1.493733205,-1.434220764,-1.020584045,-2.31070533,-1.576771741,1.576771741,-0.705120669,1,0,0,0,1,0,0,1,0,1
-0.232096158,0.297323458,0.407784058,0.354813406,-1.835787254,1.835787254,0.597004236,0,0,0,1,0,0,1,0,1,1
0.488839297,-0.958046103,-0.644697702,-0.923175029,0.902376748,-0.902376748,-0.304466852,0,0,1,0,0,0,0,1,0,3
-0.953031613,1.379538597,-1.471647656,0.062701764,0.532354585,-0.532354585,1.39831187,0,1,0,0,0,1,0,0,1,3
0.578956229,-0.568448653,1.234734012,0.354813406,0.495352369,-0.495352369,0.396677328,0,0,0,1,0,0,1,0,1,4
-1.133265477,1.725847442,-1.471647656,0.281785496,0.421347937,-0.421347937,-0.705120669,0,1,0,0,0,1,0,0,0,3
-0.502446954,1.725847442,-1.170938582,0.683439004,0.421347937,-0.421347937,-0.905447577,0,1,0,0,0,0,1,0,1,1
-0.77279775,1.899001864,-1.246115851,0.683439004,-1.687778389,1.687778389,0.997658053,0,1,0,0,0,0,0,1,0,2
-0.232096158,-0.048985386,1.385088549,0.537383183,0.458350153,-0.458350153,-0.104139943,0,0,1,0,0,0,0,1,1,3
-0.682680818,1.379538597,-1.095761314,0.354813406,0.458350153,-0.458350153,-0.304466852,0,1,0,0,0,1,0,0,0,1
0.128371569,0.124169036,0.633315864,0.464355272,-1.724780606,1.724780606,-0.304466852,0,0,0,1,0,0,1,0,1,3
1.029540889,0.080880431,1.159556744,1.048578557,0.458350153,-0.458350153,0.296513874,0,0,1,0,0,1,0,0,0,3
0.218488501,0.124169036,-0.343988628,0.026187809,0.458350153,-0.458350153,-0.604957215,0,0,1,0,0,0,1,0,0,1
-1.583850137,-1.737241003,-1.095761314,-2.639330928,-1.502767308,1.502767308,-1.606591757,1,0,0,1,0,0,1,0,0,1
-0.592563886,0.297323458,1.385088549,0.683439004,0.310341288,-0.310341288,0.396677328,0,1,0,0,0,0,0,1,0,1
0.218488501,-1.001334708,0.558138595,-0.485007565,0.828372315,-0.828372315,-1.706755211,0,0,1,0,0,0,1,0,0,1
-0.592563886,0.470477881,1.309911281,0.79298087,0.606359018,-0.606359018,0.697167691,0,1,0,0,0,1,0,0,0,1
0.488839297,-0.958046103,-0.644697702,-0.923175029,0.902376748,-0.902376748,-0.304466852,0,0,1,0,0,0,0,1,0,3
0.308605433,-0.611737258,0.934024938,0.062701764,0.273339072,-0.273339072,1.298148416,0,0,1,0,0,1,0,0,0,2
1.209774752,0.383900669,1.385088549,1.486746021,0.273339072,-0.273339072,0.897494599,0,0,1,0,0,1,0,0,0,1
1.840593276,-0.828180286,0.934024938,0.500869228,1.124390045,-1.124390045,-1.105774486,0,0,1,0,0,0,1,0,0,3
0.218488501,-1.001334708,0.558138595,-0.485007565,0.828372315,-0.828372315,-1.706755211,0,0,1,0,0,0,1,0,0,1
1.750476344,-0.438582836,0.332606789,0.500869228,1.087387829,-1.087387829,-1.306101394,0,0,0,1,0,0,1,0,0,3
-1.583850137,-1.95368403,-1.170938582,-2.85841466,-1.391760659,1.391760659,-1.706755211,0,0,0,1,0,0,0,1,0,1
-1.583850137,-1.520797975,-1.095761314,-2.456761152,-1.354758443,1.354758443,-1.806918665,1,0,0,0,1,0,1,0,0,1
3.192347254,-0.914757497,0.783670401,0.902522736,0.310341288,-0.310341288,0.096186965,0,0,0,1,0,1,0,0,0,3
-1.944317864,-1.434220764,-1.095761314,-2.529789062,-1.428762876,1.428762876,-0.003976489,1,0,0,1,0,0,1,0,0,1
-1.043148545,1.292961386,-1.246115851,0.062701764,0.347343504,-0.347343504,-1.105774486,1,0,1,0,0,1,0,0,1,1
-1.223382409,1.249672781,-1.095761314,0.026187809,0.495352369,-0.495352369,-1.406264848,0,1,0,0,0,0,0,1,0,3
0.308605433,-0.914757497,1.234734012,-0.046840102,0.828372315,-0.828372315,-0.50479376,0,0,1,0,0,0,0,1,0,3
0.308605433,-0.092273992,1.460265818,0.756466915,0.310341288,-0.310341288,-0.604957215,0,0,1,0,0,1,0,0,0,3
-1.313499341,1.725847442,-1.020584045,0.427841317,0.38434572,-0.38434572,1.39831187,0,0,1,0,0,0,1,0,0,1
0.578956229,-0.525160047,0.934024938,0.245271541,0.532354585,-0.532354585,0.697167691,0,0,1,0,0,1,0,0,0,3
2.020827139,-0.481871442,-0.343988628,0.245271541,0.828372315,-0.828372315,-0.805284123,0,0,1,0,0,1,0,0,0,1
1.209774752,0.124169036,-0.043279554,0.573897138,0.606359018,-0.606359018,1.298148416,0,0,1,0,0,0,1,0,0,1
-1.944317864,-1.996972636,-1.095761314,-3.004470481,-1.539769524,1.539769524,-0.705120669,0,0,0,1,0,0,1,0,0,2
-0.141979226,-0.265428414,0.934024938,0.17224363,1.087387829,-1.087387829,-1.706755211,0,0,1,0,0,0,0,1,0,1
0.218488501,-0.135562597,1.009202206,0.464355272,0.939378964,-0.939378964,-0.805284123,0,0,0,1,0,0,1,0,0,1
0.488839297,-0.481871442,0.407784058,-0.010326147,0.347343504,-0.347343504,0.797331145,0,0,1,0,0,0,1,0,0,3
-1.583850137,-1.520797975,-1.095761314,-2.456761152,-1.354758443,1.354758443,-1.806918665,1,0,0,0,1,0,1,0,0,1
0.308605433,-0.914757497,0.558138595,-0.3754657,0.569356802,-0.569356802,1.298148416,0,0,0,1,0,1,0,0,0,1
-1.854200932,-1.780529608,-1.321293119,-2.894928615,-1.354758443,1.354758443,-1.005611032,0,0,0,1,0,0,1,0,1,2
-1.043148545,1.292961386,-1.246115851,0.062701764,0.347343504,-0.347343504,-1.105774486,1,0,1,0,0,1,0,0,1,1
0.038254638,-0.00569678,0.257429521,0.135729675,0.532354585,-0.532354585,1.097821507,0,0,1,0,0,0,0,1,1,1
-1.043148545,1.899001864,-1.170938582,0.610411094,-1.724780606,1.724780606,-0.604957215,0,1,0,0,0,0,1,0,1,4
1.209774752,-0.741603075,0.107074984,-0.083354057,0.791370099,-0.791370099,-1.806918665,0,0,0,1,0,0,0,1,0,3
-0.592563886,0.470477881,-0.494343165,-0.083354057,0.421347937,-0.421347937,-0.104139943,0,0,1,0,0,0,0,1,0,1
0.398722365,-1.001334708,0.107074984,-0.631063387,0.569356802,-0.569356802,1.298148416,0,0,1,0,0,0,1,0,1,1
0.488839297,-0.828180286,1.234734012,0.099215719,0.38434572,-0.38434572,-0.204303398,0,0,1,0,0,0,1,0,1,1
0.398722365,0.167457642,-0.719874971,-0.046840102,0.495352369,-0.495352369,1.298148416,0,1,0,0,0,0,0,1,0,3
0.759190093,-0.092273992,1.460265818,0.939036691,0.532354585,-0.532354585,0.697167691,0,0,1,0,0,0,1,0,1,1
1.209774752,-0.092273992,-0.494343165,0.17224363,0.495352369,-0.495352369,0.296513874,0,0,1,0,0,0,0,1,0,2
-1.854200932,-1.867106819,-1.170938582,-2.894928615,-1.280754011,1.280754011,-0.705120669,0,0,0,1,0,0,1,0,0,3
1.930710208,-0.39529423,1.234734012,1.048578557,-1.650776173,1.650776173,0.797331145,0,0,0,0,1,0,1,0,0,3
0.578956229,-0.568448653,1.234734012,0.354813406,0.495352369,-0.495352369,0.396677328,0,0,0,1,0,0,1,0,1,4
0.578956229,0.124169036,0.332606789,0.500869228,1.013383396,-1.013383396,-1.306101394,0,0,0,1,0,1,0,0,1,1
1.750476344,-0.438582836,0.332606789,0.500869228,1.087387829,-1.087387829,-1.306101394,0,0,0,1,0,0,1,0,0,3
-0.141979226,-0.265428414,0.934024938,0.17224363,1.087387829,-1.087387829,-1.706755211,0,0,1,0,0,0,0,1,0,1
1.299891684,-0.871468892,0.858847669,0.208757585,0.458350153,-0.458350153,-0.104139943,0,0,1,0,0,1,0,0,0,1
-1.583850137,-1.390932158,-1.471647656,-2.529789062,-1.428762876,1.428762876,-0.304466852,0,0,0,0,1,0,1,0,1,1
0.128371569,-0.00569678,0.783670401,0.427841317,-1.983796119,1.983796119,0.196350419,0,0,0,0,1,1,0,0,0,3
-0.141979226,-0.265428414,0.633315864,0.026187809,0.310341288,-0.310341288,1.197984962,0,0,1,0,0,0,0,1,0,4
-0.953031613,1.509404414,-1.170938582,0.318299451,-1.650776173,1.650776173,-0.905447577,0,0,1,0,0,0,1,0,0,1
0.488839297,-0.958046103,-0.644697702,-0.923175029,0.902376748,-0.902376748,-0.304466852,0,0,1,0,0,0,0,1,0,3
-0.682680818,1.292961386,-1.095761314,0.281785496,0.310341288,-0.310341288,-1.90708212,0,1,0,0,0,1,0,0,1,3
-0.77279775,1.899001864,-1.020584045,0.79298087,-1.798785038,1.798785038,0.396677328,0,1,0,0,0,0,1,0,0,1
-1.223382409,1.595981625,-1.246115851,0.245271541,-1.909791687,1.909791687,0.997658053,0,1,0,0,0,0,1,0,0,1
0.308605433,-0.828180286,0.633315864,-0.265923834,0.902376748,-0.902376748,-1.606591757,0,0,0,1,0,0,0,1,1,1
-0.682680818,-0.135562597,-0.268811359,-0.521521521,0.606359018,-0.606359018,1.39831187,0,0,0,1,0,1,0,0,0,3
0.939423957,-0.568448653,0.257429521,0.026187809,0.828372315,-0.828372315,-1.706755211,0,0,1,0,0,0,0,1,0,1
-0.502446954,1.639270231,-1.020584045,0.683439004,0.38434572,-0.38434572,0.296513874,0,1,0,0,0,0,0,1,1,1
0.038254638,-0.39529423,1.685797624,0.500869228,0.865374532,-0.865374532,-1.506428303,0,0,0,1,0,1,0,0,0,3
-0.32221309,0.340612064,0.031897715,0.17224363,-1.724780606,1.724780606,-0.604957215,1,0,0,0,1,0,1,0,0,3
-0.682680818,1.639270231,-1.095761314,0.573897138,0.347343504,-0.347343504,1.498475324,0,0,1,0,0,0,0,1,0,1
0.939423957,0.167457642,0.257429521,0.646925049,0.569356802,-0.569356802,-0.905447577,0,0,0,1,0,0,0,1,0,4
-0.77279775,1.509404414,-1.471647656,0.245271541,0.458350153,-0.458350153,0.496840782,0,1,0,0,0,0,1,0,1,2
1.029540889,-0.741603075,0.482961326,0.026187809,0.273339072,-0.273339072,0.496840782,0,0,0,1,0,0,0,1,0,2
1.480125548,-0.741603075,0.858847669,0.391327362,1.087387829,-1.087387829,-2.007245574,0,0,1,0,0,1,0,0,0,2
0.128371569,0.513766486,0.708493132,0.829494825,0.347343504,-0.347343504,-0.304466852,0,0,1,0,0,1,0,0,0,2
-0.502446954,1.855713258,-1.471647656,0.646925049,0.347343504,-0.347343504,1.197984962,0,0,1,0,0,0,0,1,0,2
1.11965782,-0.135562597,-0.644697702,0.026187809,0.421347937,-0.421347937,-0.304466852,0,0,0,1,0,0,1,0,0,3
-1.764084,-1.780529608,-1.396470388,-2.894928615,-1.243751794,1.243751794,-1.806918665,0,0,0,0,1,1,0,0,0,3
-0.141979226,-1.001334708,0.633315864,-0.594549431,0.495352369,-0.495352369,-0.304466852,0,0,1,0,0,0,1,0,1,1
